ID,Distance,Layer,Condition,Method
563,0.708524603540809,conv1,between_SVHN_CINIC,SaSD
563,0.866164180197156,conv2,between_SVHN_CINIC,SaSD
563,0.9706034492333901,dense1,between_SVHN_CINIC,SaSD
563,0.8919292564747727,dense2,between_SVHN_CINIC,SaSD
563,0.9677854815670793,dense3,between_SVHN_CINIC,SaSD
564,0.7045624399599584,conv1,between_SVHN_CINIC,SaSD
564,0.8675648811271595,conv2,between_SVHN_CINIC,SaSD
564,0.9704752249082973,dense1,between_SVHN_CINIC,SaSD
564,0.8945058931433114,dense2,between_SVHN_CINIC,SaSD
564,0.9690545242374814,dense3,between_SVHN_CINIC,SaSD
565,0.6838208804600543,conv1,between_SVHN_CINIC,SaSD
565,0.8660059671610945,conv2,between_SVHN_CINIC,SaSD
565,0.9706460192427342,dense1,between_SVHN_CINIC,SaSD
565,0.8933206204532921,dense2,between_SVHN_CINIC,SaSD
565,0.9533701155711871,dense3,between_SVHN_CINIC,SaSD
566,0.6689830851311356,conv1,between_SVHN_CINIC,SaSD
566,0.8637933410276196,conv2,between_SVHN_CINIC,SaSD
566,0.9704785002576883,dense1,between_SVHN_CINIC,SaSD
566,0.8922534159378499,dense2,between_SVHN_CINIC,SaSD
566,0.9862213712213712,dense3,between_SVHN_CINIC,SaSD
567,0.6946131559412809,conv1,between_SVHN_CINIC,SaSD
567,0.8647781016677694,conv2,between_SVHN_CINIC,SaSD
567,0.9700165584600204,dense1,between_SVHN_CINIC,SaSD
567,0.8926916220493728,dense2,between_SVHN_CINIC,SaSD
567,0.971717833721318,dense3,between_SVHN_CINIC,SaSD
568,0.6842569858654417,conv1,between_SVHN_CINIC,SaSD
568,0.8647792259276006,conv2,between_SVHN_CINIC,SaSD
568,0.9702369811094451,dense1,between_SVHN_CINIC,SaSD
568,0.8938578395774432,dense2,between_SVHN_CINIC,SaSD
568,0.963996599404269,dense3,between_SVHN_CINIC,SaSD
569,0.6875550384052223,conv1,between_SVHN_CINIC,SaSD
569,0.8650751145471565,conv2,between_SVHN_CINIC,SaSD
569,0.9704147773898831,dense1,between_SVHN_CINIC,SaSD
569,0.8925570920603041,dense2,between_SVHN_CINIC,SaSD
569,0.9642665358062162,dense3,between_SVHN_CINIC,SaSD
570,0.6983117360070485,conv1,between_SVHN_CINIC,SaSD
570,0.864639274053135,conv2,between_SVHN_CINIC,SaSD
570,0.9704600743267597,dense1,between_SVHN_CINIC,SaSD
570,0.8920026808551893,dense2,between_SVHN_CINIC,SaSD
570,0.9734271536551493,dense3,between_SVHN_CINIC,SaSD
571,0.5988248220325426,conv1,between_SVHN_CINIC,NNSTD
571,0.7690763472371457,conv2,between_SVHN_CINIC,NNSTD
571,0.9461146438569057,dense1,between_SVHN_CINIC,NNSTD
571,0.8485840691694009,dense2,between_SVHN_CINIC,NNSTD
571,0.9440804461335139,dense3,between_SVHN_CINIC,NNSTD
572,0.5951875357399738,conv1,between_SVHN_CINIC,NNSTD
572,0.7713470435483054,conv2,between_SVHN_CINIC,NNSTD
572,0.9455389094836284,dense1,between_SVHN_CINIC,NNSTD
572,0.8462602481437191,dense2,between_SVHN_CINIC,NNSTD
572,0.9603524266755515,dense3,between_SVHN_CINIC,NNSTD
573,0.5717927686617218,conv1,between_SVHN_CINIC,NNSTD
573,0.7713113072604041,conv2,between_SVHN_CINIC,NNSTD
573,0.9465075306861638,dense1,between_SVHN_CINIC,NNSTD
573,0.8501951729182252,dense2,between_SVHN_CINIC,NNSTD
573,0.9619427917849726,dense3,between_SVHN_CINIC,NNSTD
574,0.5802048607540335,conv1,between_SVHN_CINIC,NNSTD
574,0.7694319891982867,conv2,between_SVHN_CINIC,NNSTD
574,0.9460591701303609,dense1,between_SVHN_CINIC,NNSTD
574,0.8463323155998694,dense2,between_SVHN_CINIC,NNSTD
574,0.9480791523727536,dense3,between_SVHN_CINIC,NNSTD
575,0.5981759904209353,conv1,between_SVHN_CINIC,NNSTD
575,0.7700178081189789,conv2,between_SVHN_CINIC,NNSTD
575,0.9460516275018357,dense1,between_SVHN_CINIC,NNSTD
575,0.8447430772530634,dense2,between_SVHN_CINIC,NNSTD
575,0.9338931620052315,dense3,between_SVHN_CINIC,NNSTD
576,0.6105619139390666,conv1,between_SVHN_CINIC,NNSTD
576,0.7721541014027349,conv2,between_SVHN_CINIC,NNSTD
576,0.9459801933167391,dense1,between_SVHN_CINIC,NNSTD
576,0.8464609336029827,dense2,between_SVHN_CINIC,NNSTD
576,0.93920411905168,dense3,between_SVHN_CINIC,NNSTD
577,0.5824145306796962,conv1,between_SVHN_CINIC,NNSTD
577,0.7685923086552373,conv2,between_SVHN_CINIC,NNSTD
577,0.9460007778708839,dense1,between_SVHN_CINIC,NNSTD
577,0.847698324105043,dense2,between_SVHN_CINIC,NNSTD
577,0.9438887266940827,dense3,between_SVHN_CINIC,NNSTD
578,0.5705493640453972,conv1,between_SVHN_CINIC,NNSTD
578,0.7687082919578428,conv2,between_SVHN_CINIC,NNSTD
578,0.9460267330670594,dense1,between_SVHN_CINIC,NNSTD
578,0.8460360356184369,dense2,between_SVHN_CINIC,NNSTD
578,0.9528432262095619,dense3,between_SVHN_CINIC,NNSTD
579,0.5715941239300131,conv1,between_SVHN_CINIC,NNSTD
579,0.770008089374158,conv2,between_SVHN_CINIC,NNSTD
579,0.9459389051730829,dense1,between_SVHN_CINIC,NNSTD
579,0.8476933666093374,dense2,between_SVHN_CINIC,NNSTD
579,0.9355028349556591,dense3,between_SVHN_CINIC,NNSTD
580,0.5862145450036075,conv1,between_SVHN_CINIC,NNSTD
580,0.768272269251637,conv2,between_SVHN_CINIC,NNSTD
580,0.9454758715374321,dense1,between_SVHN_CINIC,NNSTD
580,0.8490141506658686,dense2,between_SVHN_CINIC,NNSTD
580,0.9595122723146389,dense3,between_SVHN_CINIC,NNSTD
581,0.5858295643796563,conv1,between_SVHN_CINIC,NNSTD
581,0.7730781825884281,conv2,between_SVHN_CINIC,NNSTD
581,0.9461009929214756,dense1,between_SVHN_CINIC,NNSTD
581,0.8460119085208275,dense2,between_SVHN_CINIC,NNSTD
581,0.931272399649971,dense3,between_SVHN_CINIC,NNSTD
582,0.5674354712383205,conv1,between_SVHN_CINIC,NNSTD
582,0.7731965935895804,conv2,between_SVHN_CINIC,NNSTD
582,0.9462645753592203,dense1,between_SVHN_CINIC,NNSTD
582,0.8486569914759773,dense2,between_SVHN_CINIC,NNSTD
582,0.962385734885776,dense3,between_SVHN_CINIC,NNSTD
583,0.5664195944315188,conv1,between_SVHN_CINIC,NNSTD
583,0.770130875861753,conv2,between_SVHN_CINIC,NNSTD
583,0.9460730817611038,dense1,between_SVHN_CINIC,NNSTD
583,0.8485649772861273,dense2,between_SVHN_CINIC,NNSTD
583,0.9339302966092469,dense3,between_SVHN_CINIC,NNSTD
584,0.5702266952012984,conv1,between_SVHN_CINIC,NNSTD
584,0.7679751564248585,conv2,between_SVHN_CINIC,NNSTD
584,0.945918030582303,dense1,between_SVHN_CINIC,NNSTD
584,0.8473700951727734,dense2,between_SVHN_CINIC,NNSTD
584,0.9461411900051099,dense3,between_SVHN_CINIC,NNSTD
585,0.5867497859467674,conv1,between_SVHN_CINIC,NNSTD
585,0.7716962642271631,conv2,between_SVHN_CINIC,NNSTD
585,0.945771031861274,dense1,between_SVHN_CINIC,NNSTD
585,0.8473582328955975,dense2,between_SVHN_CINIC,NNSTD
585,0.9623581202362317,dense3,between_SVHN_CINIC,NNSTD
586,0.5838649849757871,conv1,between_SVHN_CINIC,NNSTD
586,0.7696684440872871,conv2,between_SVHN_CINIC,NNSTD
586,0.9455246100127064,dense1,between_SVHN_CINIC,NNSTD
586,0.847353607277284,dense2,between_SVHN_CINIC,NNSTD
586,0.950544581054723,dense3,between_SVHN_CINIC,NNSTD
587,0.6048060403541247,conv1,between_SVHN_CINIC,NNSTD
587,0.7716519464503553,conv2,between_SVHN_CINIC,NNSTD
587,0.9461903128077684,dense1,between_SVHN_CINIC,NNSTD
587,0.8467835694368657,dense2,between_SVHN_CINIC,NNSTD
587,0.9497018067391989,dense3,between_SVHN_CINIC,NNSTD
588,0.5994540253858414,conv1,between_SVHN_CINIC,NNSTD
588,0.7696050809906303,conv2,between_SVHN_CINIC,NNSTD
588,0.9462574895746738,dense1,between_SVHN_CINIC,NNSTD
588,0.8473442997698235,dense2,between_SVHN_CINIC,NNSTD
588,0.9420163278985323,dense3,between_SVHN_CINIC,NNSTD
589,0.6034539270982285,conv1,between_SVHN_CINIC,NNSTD
589,0.7712073876669057,conv2,between_SVHN_CINIC,NNSTD
589,0.9466497443833403,dense1,between_SVHN_CINIC,NNSTD
589,0.8472790294208877,dense2,between_SVHN_CINIC,NNSTD
589,0.9580589430355827,dense3,between_SVHN_CINIC,NNSTD
590,0.5911609415400776,conv1,between_SVHN_CINIC,NNSTD
590,0.7743542818984934,conv2,between_SVHN_CINIC,NNSTD
590,0.9463000662939792,dense1,between_SVHN_CINIC,NNSTD
590,0.8496783971172746,dense2,between_SVHN_CINIC,NNSTD
590,0.9267690678688586,dense3,between_SVHN_CINIC,NNSTD
591,0.5922270335873278,conv1,between_SVHN_CINIC,NNSTD
591,0.7731765213303963,conv2,between_SVHN_CINIC,NNSTD
591,0.9457018206369365,dense1,between_SVHN_CINIC,NNSTD
591,0.8475838037924763,dense2,between_SVHN_CINIC,NNSTD
591,0.9341034684618992,dense3,between_SVHN_CINIC,NNSTD
592,0.5982287150038215,conv1,between_SVHN_CINIC,NNSTD
592,0.7730396470493976,conv2,between_SVHN_CINIC,NNSTD
592,0.9461922456536609,dense1,between_SVHN_CINIC,NNSTD
592,0.8457441760678038,dense2,between_SVHN_CINIC,NNSTD
592,0.9260298297039744,dense3,between_SVHN_CINIC,NNSTD
593,0.5955868412821055,conv1,between_SVHN_CINIC,NNSTD
593,0.7674909739713109,conv2,between_SVHN_CINIC,NNSTD
593,0.9462241211536162,dense1,between_SVHN_CINIC,NNSTD
593,0.8476323747804423,dense2,between_SVHN_CINIC,NNSTD
593,0.9524402814715369,dense3,between_SVHN_CINIC,NNSTD
594,0.5756506930462039,conv1,between_SVHN_CINIC,NNSTD
594,0.7723547785854883,conv2,between_SVHN_CINIC,NNSTD
594,0.9459950763916584,dense1,between_SVHN_CINIC,NNSTD
594,0.8465662285401423,dense2,between_SVHN_CINIC,NNSTD
594,0.935087295336578,dense3,between_SVHN_CINIC,NNSTD
595,0.5811971844026071,conv1,between_SVHN_CINIC,NNSTD
595,0.7700855654727785,conv2,between_SVHN_CINIC,NNSTD
595,0.9455490242000335,dense1,between_SVHN_CINIC,NNSTD
595,0.8489357166556726,dense2,between_SVHN_CINIC,NNSTD
595,0.9207641123950404,dense3,between_SVHN_CINIC,NNSTD
596,0.5950037210032614,conv1,between_SVHN_CINIC,NNSTD
596,0.7715773157202973,conv2,between_SVHN_CINIC,NNSTD
596,0.9458485190207631,dense1,between_SVHN_CINIC,NNSTD
596,0.8461258460147593,dense2,between_SVHN_CINIC,NNSTD
596,0.9493991612841031,dense3,between_SVHN_CINIC,NNSTD
597,0.5993082795472502,conv1,between_SVHN_CINIC,NNSTD
597,0.7703868685397183,conv2,between_SVHN_CINIC,NNSTD
597,0.946554208187569,dense1,between_SVHN_CINIC,NNSTD
597,0.8468694141952756,dense2,between_SVHN_CINIC,NNSTD
597,0.9396821116639857,dense3,between_SVHN_CINIC,NNSTD
598,0.5962056805933789,conv1,between_SVHN_CINIC,NNSTD
598,0.7710636707026293,conv2,between_SVHN_CINIC,NNSTD
598,0.9458133117617835,dense1,between_SVHN_CINIC,NNSTD
598,0.8462933669154273,dense2,between_SVHN_CINIC,NNSTD
598,0.941843051382088,dense3,between_SVHN_CINIC,NNSTD
599,0.5926585635672807,conv1,between_SVHN_CINIC,NNSTD
599,0.7692647650458395,conv2,between_SVHN_CINIC,NNSTD
599,0.9460260972657899,dense1,between_SVHN_CINIC,NNSTD
599,0.8460139193771653,dense2,between_SVHN_CINIC,NNSTD
599,0.9423050311025355,dense3,between_SVHN_CINIC,NNSTD
600,0.5870000208017816,conv1,between_SVHN_CINIC,NNSTD
600,0.7731277878964258,conv2,between_SVHN_CINIC,NNSTD
600,0.9463953049514522,dense1,between_SVHN_CINIC,NNSTD
600,0.8471720816251977,dense2,between_SVHN_CINIC,NNSTD
600,0.9359352525532636,dense3,between_SVHN_CINIC,NNSTD
